-55.93728217,0.0372931,-33.45032741,0.060266272,-32.79792161,0.00400117,-55.93728217,0.037423513
-55.9267595,0.031717563,-33.43980474,0.071342782,-32.78739893,0.004001307,-55.9267595,0.031828478
-55.91623682,0.026901032,-33.42928206,0.084223379,-32.77687626,0.003992386,-55.91623682,0.026995104
-55.90571415,0.022752853,-33.41875939,0.099156732,-32.76635359,0.003974298,-55.90571415,0.022832419
-55.89519148,0.019191132,-33.40823671,0.116417612,-32.75583091,0.00394719,-55.89519148,0.019258243
-55.8846688,0.016142215,-33.39771404,0.136308244,-32.74530824,0.003909507,-55.8846688,0.016198663
-55.87414613,0.013540149,-33.38719136,0.159159486,-32.73478556,0.003861555,-55.87414613,0.013587498
-55.86362345,0.011326131,-33.37666869,0.185331789,-32.72426289,0.003803722,-55.86362345,0.011365738
-55.85310078,0.009447948,-33.36614602,0.215215876,-32.71374022,0.003736471,-55.85310078,0.009480987
-55.8425781,0.007859433,-33.35562334,0.249233092,-32.70321754,0.003660335,-55.8425781,0.007886917
-55.83205543,0.006519927,-33.34510067,0.287835351,-32.69269487,0.003575908,-55.83205543,0.006542727
-55.82153276,0.005393766,-33.33457799,0.33150463,-32.68217219,0.003483839,-55.82153276,0.005412628
-55.81101008,0.004449787,-33.32405532,0.380751934,-32.67164952,0.003384824,-55.81101008,0.004465348
-55.80048741,0.003660869,-33.31353264,0.436115684,-32.66112684,0.003279596,-55.80048741,0.003673671
-55.78996473,0.003003495,-33.30300997,0.49815945,-32.65060417,0.003168918,-55.78996473,0.003013998
-55.77944206,0.002457352,-33.2924873,0.56746899,-32.6400815,0.00305357,-55.77944206,0.002465945
-55.76891939,0.00200496,-33.28196462,0.644648534,-32.62955882,0.002934343,-55.76891939,0.002011971
-55.75839671,0.00163133,-33.27144195,0.730316282,-32.61903615,0.002812032,-55.75839671,0.001637035
-55.74787404,0.001323658,-33.26091927,0.825099067,-32.60851347,0.002687423,-55.74787404,0.001328287
-55.73735136,0.001071045,-33.2503966,0.92962619,-32.5979908,0.002561285,-55.73735136,0.00107479
-55.72682869,0.000864245,-33.23987393,1.044522399,-32.58746813,0.002434367,-55.72682869,0.000867268
-55.71630601,0.000695448,-33.22935125,1.170400041,-32.57694545,0.002307387,-55.71630601,0.00069788
-55.70578334,0.000558071,-33.21882858,1.307850414,-32.56642278,0.002181027,-55.70578334,0.000560023
-55.69526067,0.000446594,-33.2083059,1.457434366,-32.5559001,0.002055928,-55.69526067,0.000448155
-55.68473799,0.000356396,-33.19778323,1.619672219,-32.54537743,0.001932684,-55.68473799,0.000357643
